,budget,genre,id,imdb_id,overview,original_title,popularity,revenue,release_date,title,year,is_winner
660,94000000,Adventure,122,tt0167260,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.",The Lord of the Rings: The Return of the King,29.324358,1118888979,12/1/2003,The Lord of the Rings: The Return of the King,2003,TRUE
661,94000000,Fantasy,122,tt0167260,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.",The Lord of the Rings: The Return of the King,29.324358,1118888979,12/1/2003,The Lord of the Rings: The Return of the King,2003,TRUE
662,94000000,Action,122,tt0167260,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam bring the ring closer to the heart of Mordor, the dark lord's realm.",The Lord of the Rings: The Return of the King,29.324358,1118888979,12/1/2003,The Lord of the Rings: The Return of the King,2003,TRUE
403,4000000,Drama,153,tt0335266,"Two lost souls visiting Tokyo -- the young, neglected wife of a photographer and a washed-up movie star shooting a TV commercial -- find an odd solace and pensive freedom to be real in each other's company, away from their lives in America.",Lost in Translation,11.609441,119723856,8/31/2003,Lost in Translation,2003,FALSE
417,150000000,Adventure,8619,tt0311113,"After an abrupt and violent encounter with a French warship inflicts severe damage upon his ship, a captain of the British Royal Navy begins a chase over two oceans to capture or destroy the enemy, though he must weigh his commitment to duty and ferocious pursuit of glory against the safety of his devoted crew, including the ship's thoughtful surgeon, his best friend.",Master and Commander: The Far Side of the World,8.693298,212011111,11/14/2003,Master and Commander: The Far Side of the World,2003,FALSE
459,25000000,Thriller,322,tt0327056,"A story about friendship and loyalty, guilt and vengeance, and the fateful affect the past has on the present.",Mystic River,12.602438,156822020,10/7/2003,Mystic River,2003,FALSE
460,25000000,Crime,322,tt0327056,"A story about friendship and loyalty, guilt and vengeance, and the fateful affect the past has on the present.",Mystic River,12.602438,156822020,10/7/2003,Mystic River,2003,FALSE
461,25000000,Drama,322,tt0327056,"A story about friendship and loyalty, guilt and vengeance, and the fateful affect the past has on the present.",Mystic River,12.602438,156822020,10/7/2003,Mystic River,2003,FALSE
462,25000000,Mystery,322,tt0327056,"A story about friendship and loyalty, guilt and vengeance, and the fateful affect the past has on the present.",Mystic River,12.602438,156822020,10/7/2003,Mystic River,2003,FALSE
520,87000000,Drama,4464,tt0329575,True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,Seabiscuit,7.851669,148336445,7/22/2003,Seabiscuit,2003,FALSE
521,87000000,History,4464,tt0329575,True story of the undersized Depression-era racehorse whose victories lifted not only the spirits of the team behind it but also those of their nation.,Seabiscuit,7.851669,148336445,7/22/2003,Seabiscuit,2003,FALSE
151,45000000,Action,1574,tt0299658,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,Chicago,13.325347,306776732,12/26/2002,Chicago,2002,TRUE
152,45000000,Comedy,1574,tt0299658,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,Chicago,13.325347,306776732,12/26/2002,Chicago,2002,TRUE
153,45000000,Crime,1574,tt0299658,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,Chicago,13.325347,306776732,12/26/2002,Chicago,2002,TRUE
154,45000000,Drama,1574,tt0299658,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,Chicago,13.325347,306776732,12/26/2002,Chicago,2002,TRUE
155,45000000,Music,1574,tt0299658,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,Chicago,13.325347,306776732,12/26/2002,Chicago,2002,TRUE
274,100000000,Drama,3131,tt0217505,"It's 1863. America was born in the streets. Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area.",Gangs of New York,14.922399,193772504,12/14/2002,Gangs of New York,2002,FALSE
275,100000000,History,3131,tt0217505,"It's 1863. America was born in the streets. Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area.",Gangs of New York,14.922399,193772504,12/14/2002,Gangs of New York,2002,FALSE
276,100000000,Crime,3131,tt0217505,"It's 1863. America was born in the streets. Amsterdam Vallon returns to the Five Points of America to seek vengeance against the psychotic gangland kingpin, Bill the Butcher, who murdered his father years earlier. With an eager pickpocket by his side and a whole new army, Vallon fights his way to seek vengeance on the Butcher and restore peace in the area.",Gangs of New York,14.922399,193772504,12/14/2002,Gangs of New York,2002,FALSE
631,25000000,Drama,590,tt0274558,"""The Hours"" is the story of three women searching for more potent, meaningful lives. Each is alive at a different time and place, all are linked by their yearnings and their fears. Their stories intertwine, and finally come together in a surprising, transcendent moment of shared recognition.",The Hours,14.686487,41597830,12/27/2002,The Hours,2002,FALSE
663,79000000,Adventure,121,tt0167261,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",The Lord of the Rings: The Two Towers,29.423537,926287400,12/18/2002,The Lord of the Rings: The Two Towers,2002,FALSE
664,79000000,Fantasy,121,tt0167261,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",The Lord of the Rings: The Two Towers,29.423537,926287400,12/18/2002,The Lord of the Rings: The Two Towers,2002,FALSE
665,79000000,Action,121,tt0167261,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",The Lord of the Rings: The Two Towers,29.423537,926287400,12/18/2002,The Lord of the Rings: The Two Towers,2002,FALSE
677,35000000,Drama,423,tt0253474,The Pianist is a film adapted from the biography of Wladyslaw Szpilman. A Jewish-Polish pianist who during the second world war lived and hid miraculously in Warsaw after having gone through a terrible tragedy. A film from Roman Polanski.,The Pianist,14.811594,120072577,9/24/2002,The Pianist,2002,FALSE
678,35000000,War,423,tt0253474,The Pianist is a film adapted from the biography of Wladyslaw Szpilman. A Jewish-Polish pianist who during the second world war lived and hid miraculously in Warsaw after having gone through a terrible tragedy. A film from Roman Polanski.,The Pianist,14.811594,120072577,9/24/2002,The Pianist,2002,FALSE
6,60000000,Drama,453,tt0268978,"At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..",A Beautiful Mind,11.93646,313542341,12/11/2001,A Beautiful Mind,2001,TRUE
7,60000000,Romance,453,tt0268978,"At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..",A Beautiful Mind,11.93646,313542341,12/11/2001,A Beautiful Mind,2001,TRUE
